t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
197,648.8885622671717,653.2141188956045,20.11695110123463,-4.848583313945678,0.1745,0.75,0.0,0.0,-4.283629174258251
198,650.8952415944995,652.7218000978685,20.01663544532054,-4.997792640774936,0.08725,0.75,0.0,0.0,-4.447340959809628
199,652.8929195494684,652.215288329793,19.93692365405878,-5.132442720735551,0.08725,1.0,0.0,0.0,-4.593332068389582
200,654.8824240355026,651.6959003269392,19.85316606662576,-5.255317336341488,0.08725,1.0,0.0,0.0,-4.729876702657696
201,656.8678076028635,651.155579548046,19.854505280592754,-5.551098241521243,0.0,0.75,0.0,0.0,-5.007282440986918
202,658.8530252873984,650.5874437334969,19.849848410105473,-5.8116180494610195,0.0,0.75,0.0,0.0,-5.25147051651576
203,660.8427808877345,649.9850058634744,19.945263596616545,-6.237139350990435,-0.08725,1.0,0.0,0.0,-5.617048811290898
204,662.8363100512012,649.3526434596723,19.925319672716586,-6.4101087250516136,0.0,0.75,0.0,0.0,-5.780883056978836
205,664.8334224169606,648.6940125719133,20.016927642473448,-6.762509030128773,-0.08725,1.0,0.0,0.0,-6.072308622718616
206,666.8395653050875,648.0024162357564,20.105930120063995,-7.069417693008651,-0.08725,1.0,0.0,0.0,-6.318881588118445
207,668.8536126195482,647.272106494453,20.175016169151704,-7.5367771330595446,-0.1745,0.25,0.0,0.0,-6.707532157125957
208,670.8752178389303,646.5082042492046,20.25708821848966,-7.7412677719087855,-0.08725,1.0,0.0,0.0,-6.8582056686841275
209,672.9082937111198,645.7142215560038,20.40442922530001,-8.138386092106938,-0.1745,1.0,0.0,0.0,-7.148571134157843
210,674.9562253678507,644.8831110486902,20.5542039093179,-8.483824054165867,-0.1745,1.0,0.0,0.0,-7.3877970031212445
211,677.0192355227068,644.0197791006542,20.705999187804494,-8.782814906555105,-0.1745,1.0,0.0,0.0,-7.582617259829162
212,679.0975109647159,643.1286221765066,20.859509652376687,-9.040323576397839,-0.1745,1.0,0.0,0.0,-7.739014520708105
213,681.1912120126375,642.2135560983371,21.014511306056903,-9.260997986992743,-0.1745,1.0,0.0,0.0,-7.862267891549882
214,683.2992486059777,641.2782663803371,21.146220560747757,-9.444796373007758,-0.1745,0.75,0.0,0.0,-7.9622527747772365
215,685.4217416651968,640.3257585642118,21.303640623633175,-9.605359949496686,-0.1745,1.0,0.0,0.0,-8.03339969707578
216,687.5600328781876,639.3584525833749,21.462183636182285,-9.740759667242417,-0.1745,1.0,0.0,0.0,-8.08347312576878
217,689.7142313814289,638.3787041178349,21.621786428645184,-9.854209643557798,-0.1745,1.0,0.0,0.0,-8.115546040061648
218,691.8844408130736,637.3885647300035,21.782402204249074,-9.948578113069798,-0.1745,1.0,0.0,0.0,-8.132277901177549
219,694.0653826452487,636.4032586146425,21.836434439254127,-9.757544194150507,-0.08725,1.0,0.0,0.0,-7.968840048475029
220,696.2558622263829,635.4225042563943,21.97315718342742,-9.857542970813709,-0.1745,0.75,0.0,0.0,-7.998976522583661
221,698.4559858439179,634.4459662784792,22.02931516727398,-9.673216587489067,-0.08725,1.0,0.0,0.0,-7.84070118660588
